Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001
"06001437200","14000US06001437200","Census Tract 4372","Census Tract 4372, Alameda County, California","ca","140","00","ACSSF","0002933",,,,,"06","001",,,,"437200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7489
"06001437300","14000US06001437300","Census Tract 4373","Census Tract 4373, Alameda County, California","ca","140","00","ACSSF","0002934",,,,,"06","001",,,,"437300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3277
"06001437400","14000US06001437400","Census Tract 4374","Census Tract 4374, Alameda County, California","ca","140","00","ACSSF","0002935",,,,,"06","001",,,,"437400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3485
"06001437500","14000US06001437500","Census Tract 4375","Census Tract 4375, Alameda County, California","ca","140","00","ACSSF","0002936",,,,,"06","001",,,,"437500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4531
"06001437600","14000US06001437600","Census Tract 4376","Census Tract 4376, Alameda County, California","ca","140","00","ACSSF","0002937",,,,,"06","001",,,,"437600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3536
"06001437701","14000US06001437701","Census Tract 4377.01","Census Tract 4377.01, Alameda County, California","ca","140","00","ACSSF","0002938",,,,,"06","001",,,,"437701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3773
"06001437702","14000US06001437702","Census Tract 4377.02","Census Tract 4377.02, Alameda County, California","ca","140","00","ACSSF","0002939",,,,,"06","001",,,,"437702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295
"06001437800","14000US06001437800","Census Tract 4378","Census Tract 4378, Alameda County, California","ca","140","00","ACSSF","0002940",,,,,"06","001",,,,"437800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4997
"06001437900","14000US06001437900","Census Tract 4379","Census Tract 4379, Alameda County, California","ca","140","00","ACSSF","0002941",,,,,"06","001",,,,"437900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321
"06001438000","14000US06001438000","Census Tract 4380","Census Tract 4380, Alameda County, California","ca","140","00","ACSSF","0002942",,,,,"06","001",,,,"438000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3952
"06001438100","14000US06001438100","Census Tract 4381","Census Tract 4381, Alameda County, California","ca","140","00","ACSSF","0002943",,,,,"06","001",,,,"438100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8307
"06001438201","14000US06001438201","Census Tract 4382.01","Census Tract 4382.01, Alameda County, California","ca","140","00","ACSSF","0002944",,,,,"06","001",,,,"438201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5144
"06001438203","14000US06001438203","Census Tract 4382.03","Census Tract 4382.03, Alameda County, California","ca","140","00","ACSSF","0002945",,,,,"06","001",,,,"438203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3888
"06001438204","14000US06001438204","Census Tract 4382.04","Census Tract 4382.04, Alameda County, California","ca","140","00","ACSSF","0002946",,,,,"06","001",,,,"438204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5838
"06001438300","14000US06001438300","Census Tract 4383","Census Tract 4383, Alameda County, California","ca","140","00","ACSSF","0002947",,,,,"06","001",,,,"438300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3767
"06001438400","14000US06001438400","Census Tract 4384","Census Tract 4384, Alameda County, California","ca","140","00","ACSSF","0002948",,,,,"06","001",,,,"438400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2757
"06001440100","14000US06001440100","Census Tract 4401","Census Tract 4401, Alameda County, California","ca","140","00","ACSSF","0002949",,,,,"06","001",,,,"440100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2799
"06001440200","14000US06001440200","Census Tract 4402","Census Tract 4402, Alameda County, California","ca","140","00","ACSSF","0002950",,,,,"06","001",,,,"440200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6125
"06001440301","14000US06001440301","Census Tract 4403.01","Census Tract 4403.01, Alameda County, California","ca","140","00","ACSSF","0002951",,,,,"06","001",,,,"440301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7596
"06001440304","14000US06001440304","Census Tract 4403.04","Census Tract 4403.04, Alameda County, California","ca","140","00","ACSSF","0002952",,,,,"06","001",,,,"440304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5035
"06001440305","14000US06001440305","Census Tract 4403.05","Census Tract 4403.05, Alameda County, California","ca","140","00","ACSSF","0002953",,,,,"06","001",,,,"440305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4190
"06001440306","14000US06001440306","Census Tract 4403.06","Census Tract 4403.06, Alameda County, California","ca","140","00","ACSSF","0002954",,,,,"06","001",,,,"440306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4322
"06001440307","14000US06001440307","Census Tract 4403.07","Census Tract 4403.07, Alameda County, California","ca","140","00","ACSSF","0002955",,,,,"06","001",,,,"440307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4748
"06001440308","14000US06001440308","Census Tract 4403.08","Census Tract 4403.08, Alameda County, California","ca","140","00","ACSSF","0002956",,,,,"06","001",,,,"440308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6171
"06001440331","14000US06001440331","Census Tract 4403.31","Census Tract 4403.31, Alameda County, California","ca","140","00","ACSSF","0002957",,,,,"06","001",,,,"440331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3276
"06001440332","14000US06001440332","Census Tract 4403.32","Census Tract 4403.32, Alameda County, California","ca","140","00","ACSSF","0002958",,,,,"06","001",,,,"440332",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3505
"06001440333","14000US06001440333","Census Tract 4403.33","Census Tract 4403.33, Alameda County, California","ca","140","00","ACSSF","0002959",,,,,"06","001",,,,"440333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2982
"06001440334","14000US06001440334","Census Tract 4403.34","Census Tract 4403.34, Alameda County, California","ca","140","00","ACSSF","0002960",,,,,"06","001",,,,"440334",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4414
"06001440335","14000US06001440335","Census Tract 4403.35","Census Tract 4403.35, Alameda County, California","ca","140","00","ACSSF","0002961",,,,,"06","001",,,,"440335",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7051
"06001440336","14000US06001440336","Census Tract 4403.36","Census Tract 4403.36, Alameda County, California","ca","140","00","ACSSF","0002962",,,,,"06","001",,,,"440336",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437
"06001441100","14000US06001441100","Census Tract 4411","Census Tract 4411, Alameda County, California","ca","140","00","ACSSF","0002963",,,,,"06","001",,,,"441100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4625
"06001441200","14000US06001441200","Census Tract 4412","Census Tract 4412, Alameda County, California","ca","140","00","ACSSF","0002964",,,,,"06","001",,,,"441200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7277
"06001441301","14000US06001441301","Census Tract 4413.01","Census Tract 4413.01, Alameda County, California","ca","140","00","ACSSF","0002965",,,,,"06","001",,,,"441301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3301
"06001441302","14000US06001441302","Census Tract 4413.02","Census Tract 4413.02, Alameda County, California","ca","140","00","ACSSF","0002966",,,,,"06","001",,,,"441302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5937
"06001441401","14000US06001441401","Census Tract 4414.01","Census Tract 4414.01, Alameda County, California","ca","140","00","ACSSF","0002967",,,,,"06","001",,,,"441401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8082
"06001441402","14000US06001441402","Census Tract 4414.02","Census Tract 4414.02, Alameda County, California","ca","140","00","ACSSF","0002968",,,,,"06","001",,,,"441402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407
"06001441501","14000US06001441501","Census Tract 4415.01","Census Tract 4415.01, Alameda County, California","ca","140","00","ACSSF","0002969",,,,,"06","001",,,,"441501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6546
"06001441503","14000US06001441503","Census Tract 4415.03","Census Tract 4415.03, Alameda County, California","ca","140","00","ACSSF","0002970",,,,,"06","001",,,,"441503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8013
"06001441521","14000US06001441521","Census Tract 4415.21","Census Tract 4415.21, Alameda County, California","ca","140","00","ACSSF","0002971",,,,,"06","001",,,,"441521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6175
"06001441522","14000US06001441522","Census Tract 4415.22","Census Tract 4415.22, Alameda County, California","ca","140","00","ACSSF","0002972",,,,,"06","001",,,,"441522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5233
"06001441523","14000US06001441523","Census Tract 4415.23","Census Tract 4415.23, Alameda County, California","ca","140","00","ACSSF","0002973",,,,,"06","001",,,,"441523",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4418
"06001441524","14000US06001441524","Census Tract 4415.24","Census Tract 4415.24, Alameda County, California","ca","140","00","ACSSF","0002974",,,,,"06","001",,,,"441524",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4215
"06001441601","14000US06001441601","Census Tract 4416.01","Census Tract 4416.01, Alameda County, California","ca","140","00","ACSSF","0002975",,,,,"06","001",,,,"441601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4982
"06001441602","14000US06001441602","Census Tract 4416.02","Census Tract 4416.02, Alameda County, California","ca","140","00","ACSSF","0002976",,,,,"06","001",,,,"441602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8113
"06001441700","14000US06001441700","Census Tract 4417","Census Tract 4417, Alameda County, California","ca","140","00","ACSSF","0002977",,,,,"06","001",,,,"441700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8527
"06001441800","14000US06001441800","Census Tract 4418","Census Tract 4418, Alameda County, California","ca","140","00","ACSSF","0002978",,,,,"06","001",,,,"441800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7543
"06001441921","14000US06001441921","Census Tract 4419.21","Census Tract 4419.21, Alameda County, California","ca","140","00","ACSSF","0002979",,,,,"06","001",,,,"441921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3909
"06001441923","14000US06001441923","Census Tract 4419.23","Census Tract 4419.23, Alameda County, California","ca","140","00","ACSSF","0002980",,,,,"06","001",,,,"441923",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6250
"06001441924","14000US06001441924","Census Tract 4419.24","Census Tract 4419.24, Alameda County, California","ca","140","00","ACSSF","0002981",,,,,"06","001",,,,"441924",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7481
"06001441925","14000US06001441925","Census Tract 4419.25","Census Tract 4419.25, Alameda County, California","ca","140","00","ACSSF","0002982",,,,,"06","001",,,,"441925",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7291
"06001441926","14000US06001441926","Census Tract 4419.26","Census Tract 4419.26, Alameda County, California","ca","140","00","ACSSF","0002983",,,,,"06","001",,,,"441926",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4595
"06001441927","14000US06001441927","Census Tract 4419.27","Census Tract 4419.27, Alameda County, California","ca","140","00","ACSSF","0002984",,,,,"06","001",,,,"441927",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4492
"06001442000","14000US06001442000","Census Tract 4420","Census Tract 4420, Alameda County, California","ca","140","00","ACSSF","0002985",,,,,"06","001",,,,"442000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3419
"06001442100","14000US06001442100","Census Tract 4421","Census Tract 4421, Alameda County, California","ca","140","00","ACSSF","0002986",,,,,"06","001",,,,"442100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5462
"06001442200","14000US06001442200","Census Tract 4422","Census Tract 4422, Alameda County, California","ca","140","00","ACSSF","0002987",,,,,"06","001",,,,"442200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7473
"06001442301","14000US06001442301","Census Tract 4423.01","Census Tract 4423.01, Alameda County, California","ca","140","00","ACSSF","0002988",,,,,"06","001",,,,"442301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5496
"06001442302","14000US06001442302","Census Tract 4423.02","Census Tract 4423.02, Alameda County, California","ca","140","00","ACSSF","0002989",,,,,"06","001",,,,"442302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6366
"06001442400","14000US06001442400","Census Tract 4424","Census Tract 4424, Alameda County, California","ca","140","00","ACSSF","0002990",,,,,"06","001",,,,"442400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6822
"06001442500","14000US06001442500","Census Tract 4425","Census Tract 4425, Alameda County, California","ca","140","00","ACSSF","0002991",,,,,"06","001",,,,"442500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7374
"06001442601","14000US06001442601","Census Tract 4426.01","Census Tract 4426.01, Alameda County, California","ca","140","00","ACSSF","0002992",,,,,"06","001",,,,"442601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4160
"06001442602","14000US06001442602","Census Tract 4426.02","Census Tract 4426.02, Alameda County, California","ca","140","00","ACSSF","0002993",,,,,"06","001",,,,"442602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5059
"06001442700","14000US06001442700","Census Tract 4427","Census Tract 4427, Alameda County, California","ca","140","00","ACSSF","0002994",,,,,"06","001",,,,"442700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3048
"06001442800","14000US06001442800","Census Tract 4428","Census Tract 4428, Alameda County, California","ca","140","00","ACSSF","0002995",,,,,"06","001",,,,"442800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2952
"06001442900","14000US06001442900","Census Tract 4429","Census Tract 4429, Alameda County, California","ca","140","00","ACSSF","0002996",,,,,"06","001",,,,"442900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7761
"06001443001","14000US06001443001","Census Tract 4430.01","Census Tract 4430.01, Alameda County, California","ca","140","00","ACSSF","0002997",,,,,"06","001",,,,"443001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2891
"06001443002","14000US06001443002","Census Tract 4430.02","Census Tract 4430.02, Alameda County, California","ca","140","00","ACSSF","0002998",,,,,"06","001",,,,"443002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6930
"06001443102","14000US06001443102","Census Tract 4431.02","Census Tract 4431.02, Alameda County, California","ca","140","00","ACSSF","0002999",,,,,"06","001",,,,"443102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5065
"06001443103","14000US06001443103","Census Tract 4431.03","Census Tract 4431.03, Alameda County, California","ca","140","00","ACSSF","0003000",,,,,"06","001",,,,"443103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4107
"06001443104","14000US06001443104","Census Tract 4431.04","Census Tract 4431.04, Alameda County, California","ca","140","00","ACSSF","0003001",,,,,"06","001",,,,"443104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5620
"06001443105","14000US06001443105","Census Tract 4431.05","Census Tract 4431.05, Alameda County, California","ca","140","00","ACSSF","0003002",,,,,"06","001",,,,"443105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4785
"06001443200","14000US06001443200","Census Tract 4432","Census Tract 4432, Alameda County, California","ca","140","00","ACSSF","0003003",,,,,"06","001",,,,"443200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4053
"06001443301","14000US06001443301","Census Tract 4433.01","Census Tract 4433.01, Alameda County, California","ca","140","00","ACSSF","0003004",,,,,"06","001",,,,"443301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4355
"06001443321","14000US06001443321","Census Tract 4433.21","Census Tract 4433.21, Alameda County, California","ca","140","00","ACSSF","0003005",,,,,"06","001",,,,"443321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3368
"06001443322","14000US06001443322","Census Tract 4433.22","Census Tract 4433.22, Alameda County, California","ca","140","00","ACSSF","0003006",,,,,"06","001",,,,"443322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3308
"06001444100","14000US06001444100","Census Tract 4441","Census Tract 4441, Alameda County, California","ca","140","00","ACSSF","0003007",,,,,"06","001",,,,"444100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7556
"06001444200","14000US06001444200","Census Tract 4442","Census Tract 4442, Alameda County, California","ca","140","00","ACSSF","0003008",,,,,"06","001",,,,"444200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7112
"06001444301","14000US06001444301","Census Tract 4443.01","Census Tract 4443.01, Alameda County, California","ca","140","00","ACSSF","0003009",,,,,"06","001",,,,"444301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3973
"06001444302","14000US06001444302","Census Tract 4443.02","Census Tract 4443.02, Alameda County, California","ca","140","00","ACSSF","0003010",,,,,"06","001",,,,"444302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5185
"06001444400","14000US06001444400","Census Tract 4444","Census Tract 4444, Alameda County, California","ca","140","00","ACSSF","0003011",,,,,"06","001",,,,"444400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5477
"06001444500","14000US06001444500","Census Tract 4445","Census Tract 4445, Alameda County, California","ca","140","00","ACSSF","0003012",,,,,"06","001",,,,"444500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7518
"06001444601","14000US06001444601","Census Tract 4446.01","Census Tract 4446.01, Alameda County, California","ca","140","00","ACSSF","0003013",,,,,"06","001",,,,"444601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5787
"06001444602","14000US06001444602","Census Tract 4446.02","Census Tract 4446.02, Alameda County, California","ca","140","00","ACSSF","0003014",,,,,"06","001",,,,"444602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563
"06001450101","14000US06001450101","Census Tract 4501.01","Census Tract 4501.01, Alameda County, California","ca","140","00","ACSSF","0003015",,,,,"06","001",,,,"450101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5750
"06001450102","14000US06001450102","Census Tract 4501.02","Census Tract 4501.02, Alameda County, California","ca","140","00","ACSSF","0003016",,,,,"06","001",,,,"450102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5664
"06001450200","14000US06001450200","Census Tract 4502","Census Tract 4502, Alameda County, California","ca","140","00","ACSSF","0003017",,,,,"06","001",,,,"450200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5244
"06001450300","14000US06001450300","Census Tract 4503","Census Tract 4503, Alameda County, California","ca","140","00","ACSSF","0003018",,,,,"06","001",,,,"450300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5212
"06001450400","14000US06001450400","Census Tract 4504","Census Tract 4504, Alameda County, California","ca","140","00","ACSSF","0003019",,,,,"06","001",,,,"450400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7286
"06001450501","14000US06001450501","Census Tract 4505.01","Census Tract 4505.01, Alameda County, California","ca","140","00","ACSSF","0003020",,,,,"06","001",,,,"450501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3156
"06001450502","14000US06001450502","Census Tract 4505.02","Census Tract 4505.02, Alameda County, California","ca","140","00","ACSSF","0003021",,,,,"06","001",,,,"450502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5490
"06001450601","14000US06001450601","Census Tract 4506.01","Census Tract 4506.01, Alameda County, California","ca","140","00","ACSSF","0003022",,,,,"06","001",,,,"450601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3641
"06001450602","14000US06001450602","Census Tract 4506.02","Census Tract 4506.02, Alameda County, California","ca","140","00","ACSSF","0003023",,,,,"06","001",,,,"450602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10265
"06001450603","14000US06001450603","Census Tract 4506.03","Census Tract 4506.03, Alameda County, California","ca","140","00","ACSSF","0003024",,,,,"06","001",,,,"450603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5155
"06001450604","14000US06001450604","Census Tract 4506.04","Census Tract 4506.04, Alameda County, California","ca","140","00","ACSSF","0003025",,,,,"06","001",,,,"450604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5505
"06001450605","14000US06001450605","Census Tract 4506.05","Census Tract 4506.05, Alameda County, California","ca","140","00","ACSSF","0003026",,,,,"06","001",,,,"450605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3893
"06001450606","14000US06001450606","Census Tract 4506.06","Census Tract 4506.06, Alameda County, California","ca","140","00","ACSSF","0003027",,,,,"06","001",,,,"450606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6254
"06001450607","14000US06001450607","Census Tract 4506.07","Census Tract 4506.07, Alameda County, California","ca","140","00","ACSSF","0003028",,,,,"06","001",,,,"450607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5717
"06001450701","14000US06001450701","Census Tract 4507.01","Census Tract 4507.01, Alameda County, California","ca","140","00","ACSSF","0003029",,,,,"06","001",,,,"450701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8596
"06001450741","14000US06001450741","Census Tract 4507.41","Census Tract 4507.41, Alameda County, California","ca","140","00","ACSSF","0003030",,,,,"06","001",,,,"450741",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5852
"06001450742","14000US06001450742","Census Tract 4507.42","Census Tract 4507.42, Alameda County, California","ca","140","00","ACSSF","0003031",,,,,"06","001",,,,"450742",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5436
"06001450743","14000US06001450743","Census Tract 4507.43","Census Tract 4507.43, Alameda County, California","ca","140","00","ACSSF","0003032",,,,,"06","001",,,,"450743",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6684
"06001450744","14000US06001450744","Census Tract 4507.44","Census Tract 4507.44, Alameda County, California","ca","140","00","ACSSF","0003033",,,,,"06","001",,,,"450744",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6273
"06001450745","14000US06001450745","Census Tract 4507.45","Census Tract 4507.45, Alameda County, California","ca","140","00","ACSSF","0003034",,,,,"06","001",,,,"450745",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6712
"06001450746","14000US06001450746","Census Tract 4507.46","Census Tract 4507.46, Alameda County, California","ca","140","00","ACSSF","0003035",,,,,"06","001",,,,"450746",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3525
"06001450750","14000US06001450750","Census Tract 4507.50","Census Tract 4507.50, Alameda County, California","ca","140","00","ACSSF","0003036",,,,,"06","001",,,,"450750",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5630
"06001450751","14000US06001450751","Census Tract 4507.51","Census Tract 4507.51, Alameda County, California","ca","140","00","ACSSF","0003037",,,,,"06","001",,,,"450751",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11119
"06001450752","14000US06001450752","Census Tract 4507.52","Census Tract 4507.52, Alameda County, California","ca","140","00","ACSSF","0003038",,,,,"06","001",,,,"450752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7343
"06001451101","14000US06001451101","Census Tract 4511.01","Census Tract 4511.01, Alameda County, California","ca","140","00","ACSSF","0003039",,,,,"06","001",,,,"451101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8692
"06001451102","14000US06001451102","Census Tract 4511.02","Census Tract 4511.02, Alameda County, California","ca","140","00","ACSSF","0003040",,,,,"06","001",,,,"451102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4003
"06001451201","14000US06001451201","Census Tract 4512.01","Census Tract 4512.01, Alameda County, California","ca","140","00","ACSSF","0003041",,,,,"06","001",,,,"451201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7695
"06001451202","14000US06001451202","Census Tract 4512.02","Census Tract 4512.02, Alameda County, California","ca","140","00","ACSSF","0003042",,,,,"06","001",,,,"451202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5188
"06001451300","14000US06001451300","Census Tract 4513","Census Tract 4513, Alameda County, California","ca","140","00","ACSSF","0003043",,,,,"06","001",,,,"451300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903
"06001451401","14000US06001451401","Census Tract 4514.01","Census Tract 4514.01, Alameda County, California","ca","140","00","ACSSF","0003044",,,,,"06","001",,,,"451401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6191
"06001451403","14000US06001451403","Census Tract 4514.03","Census Tract 4514.03, Alameda County, California","ca","140","00","ACSSF","0003045",,,,,"06","001",,,,"451403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308
"06001451404","14000US06001451404","Census Tract 4514.04","Census Tract 4514.04, Alameda County, California","ca","140","00","ACSSF","0003046",,,,,"06","001",,,,"451404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7094
"06001451501","14000US06001451501","Census Tract 4515.01","Census Tract 4515.01, Alameda County, California","ca","140","00","ACSSF","0003047",,,,,"06","001",,,,"451501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4693
"06001451503","14000US06001451503","Census Tract 4515.03","Census Tract 4515.03, Alameda County, California","ca","140","00","ACSSF","0003048",,,,,"06","001",,,,"451503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6182
"06001451504","14000US06001451504","Census Tract 4515.04","Census Tract 4515.04, Alameda County, California","ca","140","00","ACSSF","0003049",,,,,"06","001",,,,"451504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709
